t_s,v_ref,dec_v,dec_alpha,dec_i,dec_vbus,dec500_v,dec500_alpha,dec500_i,dec500_vbus,mimo_v,mimo_alpha,mimo_i,mimo_vbus
2.4645000e+01,-2.0000000e+00,-2.0000000e+00,2.2694895e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2694895e-09,-5.3929851e-01,1.0477860e-01,-1.9693983e+00,-4.0032545e-05,-5.3929856e-01,1.0375585e-01
2.4650000e+01,-2.0000000e+00,-2.0000000e+00,2.2694433e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2694415e-09,-5.3929851e-01,1.0477860e-01,-1.9694169e+00,-4.0006509e-05,-5.3929856e-01,1.0375647e-01
2.4655000e+01,-2.0000000e+00,-2.0000000e+00,2.2693989e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2693936e-09,-5.3929851e-01,1.0477860e-01,-1.9694356e+00,-3.9983766e-05,-5.3929856e-01,1.0375710e-01
2.4660000e+01,-2.0000000e+00,-2.0000000e+00,2.2693509e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2693509e-09,-5.3929851e-01,1.0477860e-01,-1.9694542e+00,-3.9957762e-05,-5.3929856e-01,1.0375772e-01
2.4665000e+01,-2.0000000e+00,-2.0000000e+00,2.2693047e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2693065e-09,-5.3929851e-01,1.0477860e-01,-1.9694728e+00,-3.9935046e-05,-5.3929856e-01,1.0375834e-01
2.4670000e+01,-2.0000000e+00,-2.0000000e+00,2.2692692e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2692657e-09,-5.3929851e-01,1.0477860e-01,-1.9694914e+00,-3.9909074e-05,-5.3929856e-01,1.0375896e-01
2.4675000e+01,-2.0000000e+00,-2.0000000e+00,2.2692177e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2692195e-09,-5.3929851e-01,1.0477860e-01,-1.9695100e+00,-3.9886386e-05,-5.3929856e-01,1.0375958e-01
2.4680000e+01,-2.0000000e+00,-2.0000000e+00,2.2691768e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2691804e-09,-5.3929851e-01,1.0477860e-01,-1.9695286e+00,-3.9860446e-05,-5.3929856e-01,1.0376021e-01
2.4685000e+01,-2.0000000e+00,-2.0000000e+00,2.2691324e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2691342e-09,-5.3929851e-01,1.0477860e-01,-1.9695471e+00,-3.9837785e-05,-5.3929856e-01,1.0376083e-01
2.4690000e+01,-2.0000000e+00,-2.0000000e+00,2.2690863e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2690863e-09,-5.3929851e-01,1.0477860e-01,-1.9695657e+00,-3.9811876e-05,-5.3929856e-01,1.0376145e-01
2.4695000e+01,-2.0000000e+00,-2.0000000e+00,2.2690418e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2690418e-09,-5.3929851e-01,1.0477860e-01,-1.9695843e+00,-3.9789244e-05,-5.3929856e-01,1.0376207e-01
2.4700000e+01,-2.0000000e+00,-2.0000000e+00,2.2690010e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2690063e-09,-5.3929851e-01,1.0477860e-01,-1.9696028e+00,-3.9763366e-05,-5.3929856e-01,1.0376269e-01
2.4705000e+01,-2.0000000e+00,-2.0000000e+00,2.2689512e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2689512e-09,-5.3929851e-01,1.0477860e-01,-1.9696213e+00,-3.9740761e-05,-5.3929856e-01,1.0376330e-01
2.4710000e+01,-2.0000000e+00,-2.0000000e+00,2.2689051e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2689068e-09,-5.3929851e-01,1.0477860e-01,-1.9696398e+00,-3.9714915e-05,-5.3929856e-01,1.0376392e-01
2.4715000e+01,-2.0000000e+00,-2.0000000e+00,2.2688607e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2688607e-09,-5.3929851e-01,1.0477860e-01,-1.9696583e+00,-3.9692338e-05,-5.3929856e-01,1.0376454e-01
2.4720000e+01,-2.0000000e+00,-2.0000000e+00,2.2688162e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2688180e-09,-5.3929851e-01,1.0477860e-01,-1.9696768e+00,-3.9666523e-05,-5.3929856e-01,1.0376516e-01
2.4725000e+01,-2.0000000e+00,-2.0000000e+00,2.2687701e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2687683e-09,-5.3929851e-01,1.0477860e-01,-1.9696953e+00,-3.9643973e-05,-5.3929856e-01,1.0376578e-01
2.4730000e+01,-2.0000000e+00,-2.0000000e+00,2.2687221e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2687239e-09,-5.3929851e-01,1.0477860e-01,-1.9697138e+00,-3.9618190e-05,-5.3929856e-01,1.0376640e-01
2.4735000e+01,-2.0000000e+00,-2.0000000e+00,2.2686795e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2686724e-09,-5.3929851e-01,1.0477860e-01,-1.9697322e+00,-3.9595668e-05,-5.3929856e-01,1.0376701e-01
2.4740000e+01,-2.0000000e+00,-2.0000000e+00,2.2686262e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2686297e-09,-5.3929851e-01,1.0477860e-01,-1.9697507e+00,-3.9569916e-05,-5.3929856e-01,1.0376763e-01
2.4745000e+01,-2.0000000e+00,-2.0000000e+00,2.2685853e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2685853e-09,-5.3929851e-01,1.0477860e-01,-1.9697691e+00,-3.9547421e-05,-5.3929856e-01,1.0376824e-01
2.4750000e+01,-2.0000000e+00,-2.0000000e+00,2.2685374e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2685391e-09,-5.3929851e-01,1.0477860e-01,-1.9697875e+00,-3.9521701e-05,-5.3929856e-01,1.0376886e-01
2.4755000e+01,-2.0000000e+00,-2.0000000e+00,2.2684929e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2684912e-09,-5.3929851e-01,1.0477860e-01,-1.9698059e+00,-3.9499233e-05,-5.3929856e-01,1.0376947e-01
2.4760000e+01,-2.0000000e+00,-2.0000000e+00,2.2684450e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2684468e-09,-5.3929851e-01,1.0477860e-01,-1.9698243e+00,-3.9473544e-05,-5.3929856e-01,1.0377009e-01
2.4765000e+01,-2.0000000e+00,-2.0000000e+00,2.2684006e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2684006e-09,-5.3929851e-01,1.0477860e-01,-1.9698427e+00,-3.9451104e-05,-5.3929856e-01,1.0377070e-01
2.4770000e+01,-2.0000000e+00,-2.0000000e+00,2.2683562e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2683544e-09,-5.3929851e-01,1.0477860e-01,-1.9698611e+00,-3.9425447e-05,-5.3929856e-01,1.0377132e-01
2.4775000e+01,-2.0000000e+00,-2.0000000e+00,2.2683029e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2683029e-09,-5.3929851e-01,1.0477860e-01,-1.9698795e+00,-3.9403034e-05,-5.3929856e-01,1.0377193e-01
2.4780000e+01,-2.0000000e+00,-2.0000000e+00,2.2682602e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2682638e-09,-5.3929851e-01,1.0477860e-01,-1.9698978e+00,-3.9377407e-05,-5.3929856e-01,1.0377255e-01
2.4785000e+01,-2.0000000e+00,-2.0000000e+00,2.2682158e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2682141e-09,-5.3929851e-01,1.0477860e-01,-1.9699162e+00,-3.9355022e-05,-5.3929856e-01,1.0377316e-01
2.4790000e+01,-2.0000000e+00,-2.0000000e+00,2.2681750e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2681750e-09,-5.3929851e-01,1.0477860e-01,-1.9699345e+00,-3.9329427e-05,-5.3929856e-01,1.0377377e-01
2.4795000e+01,-2.0000000e+00,-2.0000000e+00,2.2681270e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2681252e-09,-5.3929851e-01,1.0477860e-01,-1.9699528e+00,-3.9307068e-05,-5.3929856e-01,1.0377438e-01
2.4800000e+01,-2.0000000e+00,-2.0000000e+00,2.2680773e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2680808e-09,-5.3929851e-01,1.0477860e-01,-1.9699711e+00,-3.9281504e-05,-5.3929856e-01,1.0377500e-01
2.4805000e+01,-2.0000000e+00,-2.0000000e+00,2.2680364e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2680382e-09,-5.3929851e-01,1.0477860e-01,-1.9699894e+00,-3.9259173e-05,-5.3929856e-01,1.0377561e-01
2.4810000e+01,-2.0000000e+00,-2.0000000e+00,2.2679902e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2679920e-09,-5.3929851e-01,1.0477860e-01,-1.9700077e+00,-3.9233641e-05,-5.3929856e-01,1.0377622e-01
2.4815000e+01,-2.0000000e+00,-2.0000000e+00,2.2679405e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2679387e-09,-5.3929851e-01,1.0477860e-01,-1.9700260e+00,-3.9211337e-05,-5.3929856e-01,1.0377683e-01
2.4820000e+01,-2.0000000e+00,-2.0000000e+00,2.2678961e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2678961e-09,-5.3929851e-01,1.0477860e-01,-1.9700443e+00,-3.9185835e-05,-5.3929856e-01,1.0377744e-01
2.4825000e+01,-2.0000000e+00,-2.0000000e+00,2.2678535e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2678499e-09,-5.3929851e-01,1.0477860e-01,-1.9700625e+00,-3.9163558e-05,-5.3929856e-01,1.0377805e-01
2.4830000e+01,-2.0000000e+00,-2.0000000e+00,2.2678091e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2678055e-09,-5.3929851e-01,1.0477860e-01,-1.9700808e+00,-3.9138088e-05,-5.3929856e-01,1.0377866e-01
2.4835000e+01,-2.0000000e+00,-2.0000000e+00,2.2677629e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2677575e-09,-5.3929851e-01,1.0477860e-01,-1.9700990e+00,-3.9115838e-05,-5.3929856e-01,1.0377927e-01
2.4840000e+01,-2.0000000e+00,-2.0000000e+00,2.2677149e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2677114e-09,-5.3929851e-01,1.0477860e-01,-1.9701172e+00,-3.9090399e-05,-5.3929856e-01,1.0377988e-01
2.4845000e+01,-2.0000000e+00,-2.0000000e+00,2.2676705e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2676687e-09,-5.3929851e-01,1.0477860e-01,-1.9701355e+00,-3.9068176e-05,-5.3929856e-01,1.0378049e-01
2.4850000e+01,-2.0000000e+00,-2.0000000e+00,2.2676208e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2676243e-09,-5.3929851e-01,1.0477860e-01,-1.9701537e+00,-3.9042768e-05,-5.3929856e-01,1.0378110e-01
2.4855000e+01,-2.0000000e+00,-2.0000000e+00,2.2675799e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2675746e-09,-5.3929851e-01,1.0477860e-01,-1.9701718e+00,-3.9020572e-05,-5.3929856e-01,1.0378170e-01
2.4860000e+01,-2.0000000e+00,-2.0000000e+00,2.2675337e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2675302e-09,-5.3929851e-01,1.0477860e-01,-1.9701900e+00,-3.8995195e-05,-5.3929856e-01,1.0378231e-01
2.4865000e+01,-2.0000000e+00,-2.0000000e+00,2.2674858e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2674840e-09,-5.3929851e-01,1.0477860e-01,-1.9702082e+00,-3.8973026e-05,-5.3929856e-01,1.0378292e-01
2.4870000e+01,-2.0000000e+00,-2.0000000e+00,2.2674413e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2674449e-09,-5.3929851e-01,1.0477860e-01,-1.9702263e+00,-3.8947680e-05,-5.3929856e-01,1.0378353e-01
2.4875000e+01,-2.0000000e+00,-2.0000000e+00,2.2673952e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2673952e-09,-5.3929851e-01,1.0477860e-01,-1.9702445e+00,-3.8925538e-05,-5.3929856e-01,1.0378413e-01
2.4880000e+01,-2.0000000e+00,-2.0000000e+00,2.2673490e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2673508e-09,-5.3929851e-01,1.0477860e-01,-1.9702626e+00,-3.8900223e-05,-5.3929856e-01,1.0378474e-01
2.4885000e+01,-2.0000000e+00,-2.0000000e+00,2.2673046e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2673028e-09,-5.3929851e-01,1.0477860e-01,-1.9702807e+00,-3.8878108e-05,-5.3929856e-01,1.0378534e-01
2.4890000e+01,-2.0000000e+00,-2.0000000e+00,2.2672602e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2672602e-09,-5.3929851e-01,1.0477860e-01,-1.9702989e+00,-3.8852823e-05,-5.3929856e-01,1.0378595e-01
2.4895000e+01,-2.0000000e+00,-2.0000000e+00,2.2672140e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2672175e-09,-5.3929851e-01,1.0477860e-01,-1.9703170e+00,-3.8830736e-05,-5.3929856e-01,1.0378655e-01
2.4900000e+01,-2.0000000e+00,-2.0000000e+00,2.2671660e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2671678e-09,-5.3929851e-01,1.0477860e-01,-1.9703350e+00,-3.8805482e-05,-5.3929856e-01,1.0378716e-01
2.4905000e+01,-2.0000000e+00,-2.0000000e+00,2.2671252e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2671234e-09,-5.3929851e-01,1.0477860e-01,-1.9703531e+00,-3.8783421e-05,-5.3929856e-01,1.0378776e-01
2.4910000e+01,-2.0000000e+00,-2.0000000e+00,2.2670790e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2670825e-09,-5.3929851e-01,1.0477860e-01,-1.9703712e+00,-3.8758198e-05,-5.3929856e-01,1.0378837e-01
2.4915000e+01,-2.0000000e+00,-2.0000000e+00,2.2670381e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2670363e-09,-5.3929851e-01,1.0477860e-01,-1.9703892e+00,-3.8736164e-05,-5.3929856e-01,1.0378897e-01
2.4920000e+01,-2.0000000e+00,-2.0000000e+00,2.2669884e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2669919e-09,-5.3929851e-01,1.0477860e-01,-1.9704073e+00,-3.8710972e-05,-5.3929856e-01,1.0378957e-01
2.4925000e+01,-2.0000000e+00,-2.0000000e+00,2.2669404e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2669422e-09,-5.3929851e-01,1.0477860e-01,-1.9704253e+00,-3.8688965e-05,-5.3929856e-01,1.0379018e-01
2.4930000e+01,-2.0000000e+00,-2.0000000e+00,2.2669013e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2668996e-09,-5.3929851e-01,1.0477860e-01,-1.9704434e+00,-3.8663803e-05,-5.3929856e-01,1.0379078e-01
2.4935000e+01,-2.0000000e+00,-2.0000000e+00,2.2668516e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2668551e-09,-5.3929851e-01,1.0477860e-01,-1.9704614e+00,-3.8641823e-05,-5.3929856e-01,1.0379138e-01
2.4940000e+01,-2.0000000e+00,-2.0000000e+00,2.2668090e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2668090e-09,-5.3929851e-01,1.0477860e-01,-1.9704794e+00,-3.8616692e-05,-5.3929856e-01,1.0379198e-01
2.4945000e+01,-2.0000000e+00,-2.0000000e+00,2.2667610e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2667628e-09,-5.3929851e-01,1.0477860e-01,-1.9704974e+00,-3.8594739e-05,-5.3929856e-01,1.0379258e-01
2.4950000e+01,-2.0000000e+00,-2.0000000e+00,2.2667148e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2667184e-09,-5.3929851e-01,1.0477860e-01,-1.9705153e+00,-3.8569638e-05,-5.3929855e-01,1.0379318e-01
2.4955000e+01,-2.0000000e+00,-2.0000000e+00,2.2666686e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2666686e-09,-5.3929851e-01,1.0477860e-01,-1.9705333e+00,-3.8547712e-05,-5.3929855e-01,1.0379378e-01
2.4960000e+01,-2.0000000e+00,-2.0000000e+00,2.2666242e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2666260e-09,-5.3929851e-01,1.0477860e-01,-1.9705513e+00,-3.8522642e-05,-5.3929855e-01,1.0379439e-01
2.4965000e+01,-2.0000000e+00,-2.0000000e+00,2.2665816e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2665798e-09,-5.3929851e-01,1.0477860e-01,-1.9705692e+00,-3.8500742e-05,-5.3929855e-01,1.0379498e-01
2.4970000e+01,-2.0000000e+00,-2.0000000e+00,2.2665372e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2665390e-09,-5.3929851e-01,1.0477860e-01,-1.9705871e+00,-3.8475703e-05,-5.3929855e-01,1.0379558e-01
2.4975000e+01,-2.0000000e+00,-2.0000000e+00,2.2664910e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2664874e-09,-5.3929851e-01,1.0477860e-01,-1.9706051e+00,-3.8453829e-05,-5.3929855e-01,1.0379618e-01
2.4980000e+01,-2.0000000e+00,-2.0000000e+00,2.2664430e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2664448e-09,-5.3929851e-01,1.0477860e-01,-1.9706230e+00,-3.8428821e-05,-5.3929855e-01,1.0379678e-01
2.4985000e+01,-2.0000000e+00,-2.0000000e+00,2.2664004e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2664004e-09,-5.3929851e-01,1.0477860e-01,-1.9706409e+00,-3.8406974e-05,-5.3929855e-01,1.0379738e-01
2.4990000e+01,-2.0000000e+00,-2.0000000e+00,2.2663524e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2663542e-09,-5.3929851e-01,1.0477860e-01,-1.9706588e+00,-3.8381996e-05,-5.3929855e-01,1.0379798e-01
2.4995000e+01,-2.0000000e+00,-2.0000000e+00,2.2663098e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2663063e-09,-5.3929851e-01,1.0477860e-01,-1.9706767e+00,-3.8360176e-05,-5.3929855e-01,1.0379858e-01
2.5000000e+01,-2.0000000e+00,-2.0000000e+00,2.2662672e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2662636e-09,-5.3929851e-01,1.0477860e-01,-1.9706945e+00,-3.8335228e-05,-5.3929855e-01,1.0379917e-01
2.5005000e+01,-2.0000000e+00,-2.0000000e+00,2.2662210e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2662174e-09,-5.3929851e-01,1.0477860e-01,-1.9707124e+00,-3.8313435e-05,-5.3929855e-01,1.0379977e-01
2.5010000e+01,-2.0000000e+00,-2.0000000e+00,2.2661695e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2661713e-09,-5.3929851e-01,1.0477860e-01,-1.9707302e+00,-3.8288517e-05,-5.3929855e-01,1.0380037e-01
2.5015000e+01,-2.0000000e+00,-2.0000000e+00,2.2661268e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2661233e-09,-5.3929851e-01,1.0477860e-01,-1.9707481e+00,-3.8266750e-05,-5.3929855e-01,1.0380096e-01
2.5020000e+01,-2.0000000e+00,-2.0000000e+00,2.2660824e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2660824e-09,-5.3929851e-01,1.0477860e-01,-1.9707659e+00,-3.8241863e-05,-5.3929855e-01,1.0380156e-01
2.5025000e+01,-2.0000000e+00,-2.0000000e+00,2.2660362e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2660345e-09,-5.3929851e-01,1.0477860e-01,-1.9707837e+00,-3.8220123e-05,-5.3929855e-01,1.0380215e-01
2.5030000e+01,-2.0000000e+00,-2.0000000e+00,2.2659936e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2659936e-09,-5.3929851e-01,1.0477860e-01,-1.9708015e+00,-3.8195266e-05,-5.3929855e-01,1.0380275e-01
2.5035000e+01,-2.0000000e+00,-2.0000000e+00,2.2659474e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2659421e-09,-5.3929851e-01,1.0477860e-01,-1.9708193e+00,-3.8173552e-05,-5.3929855e-01,1.0380334e-01
2.5040000e+01,-2.0000000e+00,-2.0000000e+00,2.2659012e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2659012e-09,-5.3929851e-01,1.0477860e-01,-1.9708371e+00,-3.8148726e-05,-5.3929855e-01,1.0380394e-01
2.5045000e+01,-2.0000000e+00,-2.0000000e+00,2.2658551e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2658515e-09,-5.3929851e-01,1.0477860e-01,-1.9708549e+00,-3.8127039e-05,-5.3929855e-01,1.0380453e-01
2.5050000e+01,-2.0000000e+00,-2.0000000e+00,2.2658053e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2658071e-09,-5.3929851e-01,1.0477860e-01,-1.9708726e+00,-3.8102242e-05,-5.3929855e-01,1.0380513e-01
2.5055000e+01,-2.0000000e+00,-2.0000000e+00,2.2657645e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2657662e-09,-5.3929851e-01,1.0477860e-01,-1.9708904e+00,-3.8080581e-05,-5.3929855e-01,1.0380572e-01
2.5060000e+01,-2.0000000e+00,-2.0000000e+00,2.2657201e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2657218e-09,-5.3929851e-01,1.0477860e-01,-1.9709081e+00,-3.8055815e-05,-5.3929855e-01,1.0380631e-01
2.5065000e+01,-2.0000000e+00,-2.0000000e+00,2.2656792e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2656739e-09,-5.3929851e-01,1.0477860e-01,-1.9709259e+00,-3.8034181e-05,-5.3929855e-01,1.0380690e-01
2.5070000e+01,-2.0000000e+00,-2.0000000e+00,2.2656312e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2656330e-09,-5.3929851e-01,1.0477860e-01,-1.9709436e+00,-3.8009445e-05,-5.3929855e-01,1.0380750e-01
2.5075000e+01,-2.0000000e+00,-2.0000000e+00,2.2655815e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2655833e-09,-5.3929851e-01,1.0477860e-01,-1.9709613e+00,-3.7987837e-05,-5.3929855e-01,1.0380809e-01
2.5080000e+01,-2.0000000e+00,-2.0000000e+00,2.2655406e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2655424e-09,-5.3929851e-01,1.0477860e-01,-1.9709790e+00,-3.7963131e-05,-5.3929855e-01,1.0380868e-01
2.5085000e+01,-2.0000000e+00,-2.0000000e+00,2.2654962e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2654945e-09,-5.3929851e-01,1.0477860e-01,-1.9709967e+00,-3.7941549e-05,-5.3929855e-01,1.0380927e-01
2.5090000e+01,-2.0000000e+00,-2.0000000e+00,2.2654447e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2654447e-09,-5.3929851e-01,1.0477860e-01,-1.9710143e+00,-3.7916874e-05,-5.3929855e-01,1.0380986e-01
2.5095000e+01,-2.0000000e+00,-2.0000000e+00,2.2654056e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2654039e-09,-5.3929851e-01,1.0477860e-01,-1.9710320e+00,-3.7895318e-05,-5.3929855e-01,1.0381045e-01
2.5100000e+01,-2.0000000e+00,-2.0000000e+00,2.2653577e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2653559e-09,-5.3929851e-01,1.0477860e-01,-1.9710497e+00,-3.7870673e-05,-5.3929855e-01,1.0381104e-01
2.5105000e+01,-2.0000000e+00,-2.0000000e+00,2.2653133e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2653133e-09,-5.3929851e-01,1.0477860e-01,-1.9710673e+00,-3.7849143e-05,-5.3929855e-01,1.0381163e-01
2.5110000e+01,-2.0000000e+00,-2.0000000e+00,2.2652671e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2652653e-09,-5.3929851e-01,1.0477860e-01,-1.9710849e+00,-3.7824528e-05,-5.3929855e-01,1.0381222e-01
2.5115000e+01,-2.0000000e+00,-2.0000000e+00,2.2652227e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2652227e-09,-5.3929851e-01,1.0477860e-01,-1.9711026e+00,-3.7803025e-05,-5.3929855e-01,1.0381281e-01
2.5120000e+01,-2.0000000e+00,-2.0000000e+00,2.2651747e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2651747e-09,-5.3929851e-01,1.0477860e-01,-1.9711202e+00,-3.7778439e-05,-5.3929855e-01,1.0381340e-01
2.5125000e+01,-2.0000000e+00,-2.0000000e+00,2.2651303e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2651285e-09,-5.3929851e-01,1.0477860e-01,-1.9711378e+00,-3.7756963e-05,-5.3929855e-01,1.0381399e-01
2.5130000e+01,-2.0000000e+00,-2.0000000e+00,2.2650859e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2650841e-09,-5.3929851e-01,1.0477860e-01,-1.9711554e+00,-3.7732407e-05,-5.3929855e-01,1.0381457e-01
2.5135000e+01,-2.0000000e+00,-2.0000000e+00,2.2650397e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2650379e-09,-5.3929851e-01,1.0477860e-01,-1.9711729e+00,-3.7710956e-05,-5.3929855e-01,1.0381516e-01
2.5140000e+01,-2.0000000e+00,-2.0000000e+00,2.2649917e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2649917e-09,-5.3929851e-01,1.0477860e-01,-1.9711905e+00,-3.7686431e-05,-5.3929855e-01,1.0381575e-01
2.5145000e+01,-2.0000000e+00,-2.0000000e+00,2.2649473e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2649456e-09,-5.3929851e-01,1.0477860e-01,-1.9712081e+00,-3.7665006e-05,-5.3929855e-01,1.0381634e-01
2.5150000e+01,-2.0000000e+00,-2.0000000e+00,2.2649047e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2649029e-09,-5.3929851e-01,1.0477860e-01,-1.9712256e+00,-3.7640510e-05,-5.3929855e-01,1.0381692e-01
2.5155000e+01,-2.0000000e+00,-2.0000000e+00,2.2648585e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.2648567e-09,-5.3929851e-01,1.0477860e-01,-1.9712431e+00,-3.7619112e-05,-5.3929855e-01,1.0381751e-01
