t_s,v_ref,v,i_cmd,regen_v_ref,regen_v,regen_i_cmd
4.6220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.6980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.7980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.8980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9000,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9020,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9040,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9060,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9080,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9100,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9120,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9140,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9160,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9180,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9200,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9220,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9240,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9260,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9280,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9300,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9320,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9340,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9360,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9380,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9400,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9420,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9440,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9460,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9480,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9500,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9520,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9540,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9560,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9580,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9600,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9620,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9640,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9660,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9680,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9700,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9720,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9740,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9760,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9780,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9800,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9820,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9840,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9860,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9880,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9900,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9920,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9940,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9960,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
4.9980,2.000000,1.999999,1.416842,0.000000,0.000001,-1.416842
