t_s,step_ref,step_alpha_youlah,step_alpha_pi,step_r_cmd,ramp_ref,ramp_alpha
6.8280,nan,nan,nan,nan,0.800000,0.800000
6.8290,nan,nan,nan,nan,0.800000,0.800000
6.8300,nan,nan,nan,nan,0.800000,0.800000
6.8310,nan,nan,nan,nan,0.800000,0.800000
6.8320,nan,nan,nan,nan,0.800000,0.800000
6.8330,nan,nan,nan,nan,0.800000,0.800000
6.8340,nan,nan,nan,nan,0.800000,0.800000
6.8350,nan,nan,nan,nan,0.800000,0.800000
6.8360,nan,nan,nan,nan,0.800000,0.800000
6.8370,nan,nan,nan,nan,0.800000,0.800000
6.8380,nan,nan,nan,nan,0.800000,0.800000
6.8390,nan,nan,nan,nan,0.800000,0.800000
6.8400,nan,nan,nan,nan,0.800000,0.800000
6.8410,nan,nan,nan,nan,0.800000,0.800000
6.8420,nan,nan,nan,nan,0.800000,0.800000
6.8430,nan,nan,nan,nan,0.800000,0.800000
6.8440,nan,nan,nan,nan,0.800000,0.800000
6.8450,nan,nan,nan,nan,0.800000,0.800000
6.8460,nan,nan,nan,nan,0.800000,0.800000
6.8470,nan,nan,nan,nan,0.800000,0.800000
6.8480,nan,nan,nan,nan,0.800000,0.800000
6.8490,nan,nan,nan,nan,0.800000,0.800000
6.8500,nan,nan,nan,nan,0.800000,0.800000
6.8510,nan,nan,nan,nan,0.800000,0.800000
6.8520,nan,nan,nan,nan,0.800000,0.800000
6.8530,nan,nan,nan,nan,0.800000,0.800000
6.8540,nan,nan,nan,nan,0.800000,0.800000
6.8550,nan,nan,nan,nan,0.800000,0.800000
6.8560,nan,nan,nan,nan,0.800000,0.800000
6.8570,nan,nan,nan,nan,0.800000,0.800000
6.8580,nan,nan,nan,nan,0.800000,0.800000
6.8590,nan,nan,nan,nan,0.800000,0.800000
6.8600,nan,nan,nan,nan,0.800000,0.800000
6.8610,nan,nan,nan,nan,0.800000,0.800000
6.8620,nan,nan,nan,nan,0.800000,0.800000
6.8630,nan,nan,nan,nan,0.800000,0.800000
6.8640,nan,nan,nan,nan,0.800000,0.800000
6.8650,nan,nan,nan,nan,0.800000,0.800000
6.8660,nan,nan,nan,nan,0.800000,0.800000
6.8670,nan,nan,nan,nan,0.800000,0.800000
6.8680,nan,nan,nan,nan,0.800000,0.800000
6.8690,nan,nan,nan,nan,0.800000,0.800000
6.8700,nan,nan,nan,nan,0.800000,0.800000
6.8710,nan,nan,nan,nan,0.800000,0.800000
6.8720,nan,nan,nan,nan,0.800000,0.800000
6.8730,nan,nan,nan,nan,0.800000,0.800000
6.8740,nan,nan,nan,nan,0.800000,0.800000
6.8750,nan,nan,nan,nan,0.800000,0.800000
6.8760,nan,nan,nan,nan,0.800000,0.800000
6.8770,nan,nan,nan,nan,0.800000,0.800000
6.8780,nan,nan,nan,nan,0.800000,0.800000
6.8790,nan,nan,nan,nan,0.800000,0.800000
6.8800,nan,nan,nan,nan,0.800000,0.800000
6.8810,nan,nan,nan,nan,0.800000,0.800000
6.8820,nan,nan,nan,nan,0.800000,0.800000
6.8830,nan,nan,nan,nan,0.800000,0.800000
6.8840,nan,nan,nan,nan,0.800000,0.800000
6.8850,nan,nan,nan,nan,0.800000,0.800000
6.8860,nan,nan,nan,nan,0.800000,0.800000
6.8870,nan,nan,nan,nan,0.800000,0.800000
6.8880,nan,nan,nan,nan,0.800000,0.800000
6.8890,nan,nan,nan,nan,0.800000,0.800000
6.8900,nan,nan,nan,nan,0.800000,0.800000
6.8910,nan,nan,nan,nan,0.800000,0.800000
6.8920,nan,nan,nan,nan,0.800000,0.800000
6.8930,nan,nan,nan,nan,0.800000,0.800000
6.8940,nan,nan,nan,nan,0.800000,0.800000
6.8950,nan,nan,nan,nan,0.800000,0.800000
6.8960,nan,nan,nan,nan,0.800000,0.800000
6.8970,nan,nan,nan,nan,0.800000,0.800000
6.8980,nan,nan,nan,nan,0.800000,0.800000
6.8990,nan,nan,nan,nan,0.800000,0.800000
6.9000,nan,nan,nan,nan,0.800000,0.800000
6.9010,nan,nan,nan,nan,0.800000,0.800000
6.9020,nan,nan,nan,nan,0.800000,0.800000
6.9030,nan,nan,nan,nan,0.800000,0.800000
6.9040,nan,nan,nan,nan,0.800000,0.800000
6.9050,nan,nan,nan,nan,0.800000,0.800000
6.9060,nan,nan,nan,nan,0.800000,0.800000
6.9070,nan,nan,nan,nan,0.800000,0.800000
6.9080,nan,nan,nan,nan,0.800000,0.800000
6.9090,nan,nan,nan,nan,0.800000,0.800000
6.9100,nan,nan,nan,nan,0.800000,0.800000
6.9110,nan,nan,nan,nan,0.800000,0.800000
6.9120,nan,nan,nan,nan,0.800000,0.800000
6.9130,nan,nan,nan,nan,0.800000,0.800000
6.9140,nan,nan,nan,nan,0.800000,0.800000
6.9150,nan,nan,nan,nan,0.800000,0.800000
6.9160,nan,nan,nan,nan,0.800000,0.800000
6.9170,nan,nan,nan,nan,0.800000,0.800000
6.9180,nan,nan,nan,nan,0.800000,0.800000
6.9190,nan,nan,nan,nan,0.800000,0.800000
6.9200,nan,nan,nan,nan,0.800000,0.800000
6.9210,nan,nan,nan,nan,0.800000,0.800000
6.9220,nan,nan,nan,nan,0.800000,0.800000
6.9230,nan,nan,nan,nan,0.800000,0.800000
6.9240,nan,nan,nan,nan,0.800000,0.800000
6.9250,nan,nan,nan,nan,0.800000,0.800000
6.9260,nan,nan,nan,nan,0.800000,0.800000
6.9270,nan,nan,nan,nan,0.800000,0.800000
6.9280,nan,nan,nan,nan,0.800000,0.800000
6.9290,nan,nan,nan,nan,0.800000,0.800000
6.9300,nan,nan,nan,nan,0.800000,0.800000
6.9310,nan,nan,nan,nan,0.800000,0.800000
6.9320,nan,nan,nan,nan,0.800000,0.800000
6.9330,nan,nan,nan,nan,0.800000,0.800000
6.9340,nan,nan,nan,nan,0.800000,0.800000
6.9350,nan,nan,nan,nan,0.800000,0.800000
6.9360,nan,nan,nan,nan,0.800000,0.800000
6.9370,nan,nan,nan,nan,0.800000,0.800000
6.9380,nan,nan,nan,nan,0.800000,0.800000
6.9390,nan,nan,nan,nan,0.800000,0.800000
6.9400,nan,nan,nan,nan,0.800000,0.800000
6.9410,nan,nan,nan,nan,0.800000,0.800000
6.9420,nan,nan,nan,nan,0.800000,0.800000
6.9430,nan,nan,nan,nan,0.800000,0.800000
6.9440,nan,nan,nan,nan,0.800000,0.800000
6.9450,nan,nan,nan,nan,0.800000,0.800000
6.9460,nan,nan,nan,nan,0.800000,0.800000
6.9470,nan,nan,nan,nan,0.800000,0.800000
6.9480,nan,nan,nan,nan,0.800000,0.800000
6.9490,nan,nan,nan,nan,0.800000,0.800000
6.9500,nan,nan,nan,nan,0.800000,0.800000
6.9510,nan,nan,nan,nan,0.800000,0.800000
6.9520,nan,nan,nan,nan,0.800000,0.800000
6.9530,nan,nan,nan,nan,0.800000,0.800000
6.9540,nan,nan,nan,nan,0.800000,0.800000
6.9550,nan,nan,nan,nan,0.800000,0.800000
6.9560,nan,nan,nan,nan,0.800000,0.800000
6.9570,nan,nan,nan,nan,0.800000,0.800000
6.9580,nan,nan,nan,nan,0.800000,0.800000
6.9590,nan,nan,nan,nan,0.800000,0.800000
6.9600,nan,nan,nan,nan,0.800000,0.800000
6.9610,nan,nan,nan,nan,0.800000,0.800000
6.9620,nan,nan,nan,nan,0.800000,0.800000
6.9630,nan,nan,nan,nan,0.800000,0.800000
6.9640,nan,nan,nan,nan,0.800000,0.800000
6.9650,nan,nan,nan,nan,0.800000,0.800000
6.9660,nan,nan,nan,nan,0.800000,0.800000
6.9670,nan,nan,nan,nan,0.800000,0.800000
6.9680,nan,nan,nan,nan,0.800000,0.800000
6.9690,nan,nan,nan,nan,0.800000,0.800000
6.9700,nan,nan,nan,nan,0.800000,0.800000
6.9710,nan,nan,nan,nan,0.800000,0.800000
6.9720,nan,nan,nan,nan,0.800000,0.800000
6.9730,nan,nan,nan,nan,0.800000,0.800000
6.9740,nan,nan,nan,nan,0.800000,0.800000
6.9750,nan,nan,nan,nan,0.800000,0.800000
6.9760,nan,nan,nan,nan,0.800000,0.800000
6.9770,nan,nan,nan,nan,0.800000,0.800000
6.9780,nan,nan,nan,nan,0.800000,0.800000
6.9790,nan,nan,nan,nan,0.800000,0.800000
6.9800,nan,nan,nan,nan,0.800000,0.800000
6.9810,nan,nan,nan,nan,0.800000,0.800000
6.9820,nan,nan,nan,nan,0.800000,0.800000
6.9830,nan,nan,nan,nan,0.800000,0.800000
6.9840,nan,nan,nan,nan,0.800000,0.800000
6.9850,nan,nan,nan,nan,0.800000,0.800000
6.9860,nan,nan,nan,nan,0.800000,0.800000
6.9870,nan,nan,nan,nan,0.800000,0.800000
6.9880,nan,nan,nan,nan,0.800000,0.800000
6.9890,nan,nan,nan,nan,0.800000,0.800000
6.9900,nan,nan,nan,nan,0.800000,0.800000
6.9910,nan,nan,nan,nan,0.800000,0.800000
6.9920,nan,nan,nan,nan,0.800000,0.800000
6.9930,nan,nan,nan,nan,0.800000,0.800000
6.9940,nan,nan,nan,nan,0.800000,0.800000
6.9950,nan,nan,nan,nan,0.800000,0.800000
6.9960,nan,nan,nan,nan,0.800000,0.800000
6.9970,nan,nan,nan,nan,0.800000,0.800000
6.9980,nan,nan,nan,nan,0.800000,0.800000
6.9990,nan,nan,nan,nan,0.800000,0.800000
7.0000,nan,nan,nan,nan,0.800000,0.800000
7.0010,nan,nan,nan,nan,0.800000,0.800000
7.0020,nan,nan,nan,nan,0.800000,0.800000
7.0030,nan,nan,nan,nan,0.800000,0.800000
7.0040,nan,nan,nan,nan,0.800000,0.800000
7.0050,nan,nan,nan,nan,0.800000,0.800000
7.0060,nan,nan,nan,nan,0.800000,0.800000
7.0070,nan,nan,nan,nan,0.800000,0.800000
7.0080,nan,nan,nan,nan,0.800000,0.800000
7.0090,nan,nan,nan,nan,0.800000,0.800000
7.0100,nan,nan,nan,nan,0.800000,0.800000
7.0110,nan,nan,nan,nan,0.800000,0.800000
7.0120,nan,nan,nan,nan,0.800000,0.800000
7.0130,nan,nan,nan,nan,0.800000,0.800000
7.0140,nan,nan,nan,nan,0.800000,0.800000
7.0150,nan,nan,nan,nan,0.800000,0.800000
7.0160,nan,nan,nan,nan,0.800000,0.800000
7.0170,nan,nan,nan,nan,0.800000,0.800000
7.0180,nan,nan,nan,nan,0.800000,0.800000
7.0190,nan,nan,nan,nan,0.800000,0.800000
7.0200,nan,nan,nan,nan,0.800000,0.800000
7.0210,nan,nan,nan,nan,0.800000,0.800000
7.0220,nan,nan,nan,nan,0.800000,0.800000
7.0230,nan,nan,nan,nan,0.800000,0.800000
7.0240,nan,nan,nan,nan,0.800000,0.800000
7.0250,nan,nan,nan,nan,0.800000,0.800000
7.0260,nan,nan,nan,nan,0.800000,0.800000
7.0270,nan,nan,nan,nan,0.800000,0.800000
7.0280,nan,nan,nan,nan,0.800000,0.800000
7.0290,nan,nan,nan,nan,0.800000,0.800000
7.0300,nan,nan,nan,nan,0.800000,0.800000
7.0310,nan,nan,nan,nan,0.800000,0.800000
7.0320,nan,nan,nan,nan,0.800000,0.800000
7.0330,nan,nan,nan,nan,0.800000,0.800000
7.0340,nan,nan,nan,nan,0.800000,0.800000
7.0350,nan,nan,nan,nan,0.800000,0.800000
7.0360,nan,nan,nan,nan,0.800000,0.800000
7.0370,nan,nan,nan,nan,0.800000,0.800000
7.0380,nan,nan,nan,nan,0.800000,0.800000
7.0390,nan,nan,nan,nan,0.800000,0.800000
7.0400,nan,nan,nan,nan,0.800000,0.800000
7.0410,nan,nan,nan,nan,0.800000,0.800000
7.0420,nan,nan,nan,nan,0.800000,0.800000
7.0430,nan,nan,nan,nan,0.800000,0.800000
7.0440,nan,nan,nan,nan,0.800000,0.800000
7.0450,nan,nan,nan,nan,0.800000,0.800000
7.0460,nan,nan,nan,nan,0.800000,0.800000
7.0470,nan,nan,nan,nan,0.800000,0.800000
7.0480,nan,nan,nan,nan,0.800000,0.800000
7.0490,nan,nan,nan,nan,0.800000,0.800000
7.0500,nan,nan,nan,nan,0.800000,0.800000
7.0510,nan,nan,nan,nan,0.800000,0.800000
7.0520,nan,nan,nan,nan,0.800000,0.800000
7.0530,nan,nan,nan,nan,0.800000,0.800000
7.0540,nan,nan,nan,nan,0.800000,0.800000
7.0550,nan,nan,nan,nan,0.800000,0.800000
7.0560,nan,nan,nan,nan,0.800000,0.800000
7.0570,nan,nan,nan,nan,0.800000,0.800000
7.0580,nan,nan,nan,nan,0.800000,0.800000
7.0590,nan,nan,nan,nan,0.800000,0.800000
7.0600,nan,nan,nan,nan,0.800000,0.800000
7.0610,nan,nan,nan,nan,0.800000,0.800000
7.0620,nan,nan,nan,nan,0.800000,0.800000
7.0630,nan,nan,nan,nan,0.800000,0.800000
7.0640,nan,nan,nan,nan,0.800000,0.800000
7.0650,nan,nan,nan,nan,0.800000,0.800000
7.0660,nan,nan,nan,nan,0.800000,0.800000
7.0670,nan,nan,nan,nan,0.800000,0.800000
7.0680,nan,nan,nan,nan,0.800000,0.800000
7.0690,nan,nan,nan,nan,0.800000,0.800000
7.0700,nan,nan,nan,nan,0.800000,0.800000
7.0710,nan,nan,nan,nan,0.800000,0.800000
7.0720,nan,nan,nan,nan,0.800000,0.800000
7.0730,nan,nan,nan,nan,0.800000,0.800000
7.0740,nan,nan,nan,nan,0.800000,0.800000
7.0750,nan,nan,nan,nan,0.800000,0.800000
7.0760,nan,nan,nan,nan,0.800000,0.800000
7.0770,nan,nan,nan,nan,0.800000,0.800000
7.0780,nan,nan,nan,nan,0.800000,0.800000
7.0790,nan,nan,nan,nan,0.800000,0.800000
7.0800,nan,nan,nan,nan,0.800000,0.800000
7.0810,nan,nan,nan,nan,0.800000,0.800000
7.0820,nan,nan,nan,nan,0.800000,0.800000
7.0830,nan,nan,nan,nan,0.800000,0.800000
7.0840,nan,nan,nan,nan,0.800000,0.800000
7.0850,nan,nan,nan,nan,0.800000,0.800000
7.0860,nan,nan,nan,nan,0.800000,0.800000
7.0870,nan,nan,nan,nan,0.800000,0.800000
7.0880,nan,nan,nan,nan,0.800000,0.800000
7.0890,nan,nan,nan,nan,0.800000,0.800000
7.0900,nan,nan,nan,nan,0.800000,0.800000
7.0910,nan,nan,nan,nan,0.800000,0.800000
7.0920,nan,nan,nan,nan,0.800000,0.800000
7.0930,nan,nan,nan,nan,0.800000,0.800000
7.0940,nan,nan,nan,nan,0.800000,0.800000
7.0950,nan,nan,nan,nan,0.800000,0.800000
7.0960,nan,nan,nan,nan,0.800000,0.800000
7.0970,nan,nan,nan,nan,0.800000,0.800000
7.0980,nan,nan,nan,nan,0.800000,0.800000
7.0990,nan,nan,nan,nan,0.800000,0.800000
7.1000,nan,nan,nan,nan,0.800000,0.800000
7.1010,nan,nan,nan,nan,0.800000,0.800000
7.1020,nan,nan,nan,nan,0.800000,0.800000
7.1030,nan,nan,nan,nan,0.800000,0.800000
7.1040,nan,nan,nan,nan,0.800000,0.800000
7.1050,nan,nan,nan,nan,0.800000,0.800000
7.1060,nan,nan,nan,nan,0.800000,0.800000
7.1070,nan,nan,nan,nan,0.800000,0.800000
7.1080,nan,nan,nan,nan,0.800000,0.800000
7.1090,nan,nan,nan,nan,0.800000,0.800000
7.1100,nan,nan,nan,nan,0.800000,0.800000
7.1110,nan,nan,nan,nan,0.800000,0.800000
7.1120,nan,nan,nan,nan,0.800000,0.800000
7.1130,nan,nan,nan,nan,0.800000,0.800000
7.1140,nan,nan,nan,nan,0.800000,0.800000
7.1150,nan,nan,nan,nan,0.800000,0.800000
7.1160,nan,nan,nan,nan,0.800000,0.800000
7.1170,nan,nan,nan,nan,0.800000,0.800000
7.1180,nan,nan,nan,nan,0.800000,0.800000
7.1190,nan,nan,nan,nan,0.800000,0.800000
7.1200,nan,nan,nan,nan,0.800000,0.800000
7.1210,nan,nan,nan,nan,0.800000,0.800000
7.1220,nan,nan,nan,nan,0.800000,0.800000
7.1230,nan,nan,nan,nan,0.800000,0.800000
7.1240,nan,nan,nan,nan,0.800000,0.800000
7.1250,nan,nan,nan,nan,0.800000,0.800000
7.1260,nan,nan,nan,nan,0.800000,0.800000
7.1270,nan,nan,nan,nan,0.800000,0.800000
7.1280,nan,nan,nan,nan,0.800000,0.800000
7.1290,nan,nan,nan,nan,0.800000,0.800000
7.1300,nan,nan,nan,nan,0.800000,0.800000
7.1310,nan,nan,nan,nan,0.800000,0.800000
7.1320,nan,nan,nan,nan,0.800000,0.800000
7.1330,nan,nan,nan,nan,0.800000,0.800000
7.1340,nan,nan,nan,nan,0.800000,0.800000
7.1350,nan,nan,nan,nan,0.800000,0.800000
7.1360,nan,nan,nan,nan,0.800000,0.800000
7.1370,nan,nan,nan,nan,0.800000,0.800000
7.1380,nan,nan,nan,nan,0.800000,0.800000
7.1390,nan,nan,nan,nan,0.800000,0.800000
7.1400,nan,nan,nan,nan,0.800000,0.800000
7.1410,nan,nan,nan,nan,0.800000,0.800000
7.1420,nan,nan,nan,nan,0.800000,0.800000
7.1430,nan,nan,nan,nan,0.800000,0.800000
7.1440,nan,nan,nan,nan,0.800000,0.800000
7.1450,nan,nan,nan,nan,0.800000,0.800000
7.1460,nan,nan,nan,nan,0.800000,0.800000
7.1470,nan,nan,nan,nan,0.800000,0.800000
7.1480,nan,nan,nan,nan,0.800000,0.800000
7.1490,nan,nan,nan,nan,0.800000,0.800000
7.1500,nan,nan,nan,nan,0.800000,0.800000
7.1510,nan,nan,nan,nan,0.800000,0.800000
7.1520,nan,nan,nan,nan,0.800000,0.800000
7.1530,nan,nan,nan,nan,0.800000,0.800000
7.1540,nan,nan,nan,nan,0.800000,0.800000
7.1550,nan,nan,nan,nan,0.800000,0.800000
7.1560,nan,nan,nan,nan,0.800000,0.800000
7.1570,nan,nan,nan,nan,0.800000,0.800000
7.1580,nan,nan,nan,nan,0.800000,0.800000
7.1590,nan,nan,nan,nan,0.800000,0.800000
7.1600,nan,nan,nan,nan,0.800000,0.800000
7.1610,nan,nan,nan,nan,0.800000,0.800000
7.1620,nan,nan,nan,nan,0.800000,0.800000
7.1630,nan,nan,nan,nan,0.800000,0.800000
7.1640,nan,nan,nan,nan,0.800000,0.800000
7.1650,nan,nan,nan,nan,0.800000,0.800000
7.1660,nan,nan,nan,nan,0.800000,0.800000
7.1670,nan,nan,nan,nan,0.800000,0.800000
7.1680,nan,nan,nan,nan,0.800000,0.800000
7.1690,nan,nan,nan,nan,0.800000,0.800000
7.1700,nan,nan,nan,nan,0.800000,0.800000
7.1710,nan,nan,nan,nan,0.800000,0.800000
7.1720,nan,nan,nan,nan,0.800000,0.800000
7.1730,nan,nan,nan,nan,0.800000,0.800000
7.1740,nan,nan,nan,nan,0.800000,0.800000
7.1750,nan,nan,nan,nan,0.800000,0.800000
7.1760,nan,nan,nan,nan,0.800000,0.800000
7.1770,nan,nan,nan,nan,0.800000,0.800000
7.1780,nan,nan,nan,nan,0.800000,0.800000
7.1790,nan,nan,nan,nan,0.800000,0.800000
7.1800,nan,nan,nan,nan,0.800000,0.800000
7.1810,nan,nan,nan,nan,0.800000,0.800000
7.1820,nan,nan,nan,nan,0.800000,0.800000
7.1830,nan,nan,nan,nan,0.800000,0.800000
7.1840,nan,nan,nan,nan,0.800000,0.800000
7.1850,nan,nan,nan,nan,0.800000,0.800000
7.1860,nan,nan,nan,nan,0.800000,0.800000
7.1870,nan,nan,nan,nan,0.800000,0.800000
7.1880,nan,nan,nan,nan,0.800000,0.800000
7.1890,nan,nan,nan,nan,0.800000,0.800000
7.1900,nan,nan,nan,nan,0.800000,0.800000
7.1910,nan,nan,nan,nan,0.800000,0.800000
7.1920,nan,nan,nan,nan,0.800000,0.800000
7.1930,nan,nan,nan,nan,0.800000,0.800000
7.1940,nan,nan,nan,nan,0.800000,0.800000
7.1950,nan,nan,nan,nan,0.800000,0.800000
7.1960,nan,nan,nan,nan,0.800000,0.800000
7.1970,nan,nan,nan,nan,0.800000,0.800000
7.1980,nan,nan,nan,nan,0.800000,0.800000
7.1990,nan,nan,nan,nan,0.800000,0.800000
7.2000,nan,nan,nan,nan,0.800000,0.800000
7.2010,nan,nan,nan,nan,0.800000,0.800000
7.2020,nan,nan,nan,nan,0.800000,0.800000
7.2030,nan,nan,nan,nan,0.800000,0.800000
7.2040,nan,nan,nan,nan,0.800000,0.800000
7.2050,nan,nan,nan,nan,0.800000,0.800000
7.2060,nan,nan,nan,nan,0.800000,0.800000
7.2070,nan,nan,nan,nan,0.800000,0.800000
7.2080,nan,nan,nan,nan,0.800000,0.800000
7.2090,nan,nan,nan,nan,0.800000,0.800000
7.2100,nan,nan,nan,nan,0.800000,0.800000
7.2110,nan,nan,nan,nan,0.800000,0.800000
7.2120,nan,nan,nan,nan,0.800000,0.800000
7.2130,nan,nan,nan,nan,0.800000,0.800000
7.2140,nan,nan,nan,nan,0.800000,0.800000
7.2150,nan,nan,nan,nan,0.800000,0.800000
7.2160,nan,nan,nan,nan,0.800000,0.800000
7.2170,nan,nan,nan,nan,0.800000,0.800000
7.2180,nan,nan,nan,nan,0.800000,0.800000
7.2190,nan,nan,nan,nan,0.800000,0.800000
7.2200,nan,nan,nan,nan,0.800000,0.800000
7.2210,nan,nan,nan,nan,0.800000,0.800000
7.2220,nan,nan,nan,nan,0.800000,0.800000
7.2230,nan,nan,nan,nan,0.800000,0.800000
7.2240,nan,nan,nan,nan,0.800000,0.800000
7.2250,nan,nan,nan,nan,0.800000,0.800000
7.2260,nan,nan,nan,nan,0.800000,0.800000
7.2270,nan,nan,nan,nan,0.800000,0.800000
7.2280,nan,nan,nan,nan,0.800000,0.800000
7.2290,nan,nan,nan,nan,0.800000,0.800000
7.2300,nan,nan,nan,nan,0.800000,0.800000
7.2310,nan,nan,nan,nan,0.800000,0.800000
7.2320,nan,nan,nan,nan,0.800000,0.800000
7.2330,nan,nan,nan,nan,0.800000,0.800000
7.2340,nan,nan,nan,nan,0.800000,0.800000
7.2350,nan,nan,nan,nan,0.800000,0.800000
7.2360,nan,nan,nan,nan,0.800000,0.800000
7.2370,nan,nan,nan,nan,0.800000,0.800000
7.2380,nan,nan,nan,nan,0.800000,0.800000
7.2390,nan,nan,nan,nan,0.800000,0.800000
7.2400,nan,nan,nan,nan,0.800000,0.800000
7.2410,nan,nan,nan,nan,0.800000,0.800000
7.2420,nan,nan,nan,nan,0.800000,0.800000
7.2430,nan,nan,nan,nan,0.800000,0.800000
7.2440,nan,nan,nan,nan,0.800000,0.800000
7.2450,nan,nan,nan,nan,0.800000,0.800000
7.2460,nan,nan,nan,nan,0.800000,0.800000
7.2470,nan,nan,nan,nan,0.800000,0.800000
7.2480,nan,nan,nan,nan,0.800000,0.800000
7.2490,nan,nan,nan,nan,0.800000,0.800000
7.2500,nan,nan,nan,nan,0.800000,0.800000
7.2510,nan,nan,nan,nan,0.800000,0.800000
7.2520,nan,nan,nan,nan,0.800000,0.800000
7.2530,nan,nan,nan,nan,0.800000,0.800000
7.2540,nan,nan,nan,nan,0.800000,0.800000
7.2550,nan,nan,nan,nan,0.800000,0.800000
7.2560,nan,nan,nan,nan,0.800000,0.800000
7.2570,nan,nan,nan,nan,0.800000,0.800000
7.2580,nan,nan,nan,nan,0.800000,0.800000
7.2590,nan,nan,nan,nan,0.800000,0.800000
7.2600,nan,nan,nan,nan,0.800000,0.800000
7.2610,nan,nan,nan,nan,0.800000,0.800000
7.2620,nan,nan,nan,nan,0.800000,0.800000
7.2630,nan,nan,nan,nan,0.800000,0.800000
7.2640,nan,nan,nan,nan,0.800000,0.800000
7.2650,nan,nan,nan,nan,0.800000,0.800000
7.2660,nan,nan,nan,nan,0.800000,0.800000
7.2670,nan,nan,nan,nan,0.800000,0.800000
7.2680,nan,nan,nan,nan,0.800000,0.800000
7.2690,nan,nan,nan,nan,0.800000,0.800000
7.2700,nan,nan,nan,nan,0.800000,0.800000
7.2710,nan,nan,nan,nan,0.800000,0.800000
7.2720,nan,nan,nan,nan,0.800000,0.800000
7.2730,nan,nan,nan,nan,0.800000,0.800000
7.2740,nan,nan,nan,nan,0.800000,0.800000
7.2750,nan,nan,nan,nan,0.800000,0.800000
7.2760,nan,nan,nan,nan,0.800000,0.800000
7.2770,nan,nan,nan,nan,0.800000,0.800000
7.2780,nan,nan,nan,nan,0.800000,0.800000
7.2790,nan,nan,nan,nan,0.800000,0.800000
7.2800,nan,nan,nan,nan,0.800000,0.800000
7.2810,nan,nan,nan,nan,0.800000,0.800000
7.2820,nan,nan,nan,nan,0.800000,0.800000
7.2830,nan,nan,nan,nan,0.800000,0.800000
7.2840,nan,nan,nan,nan,0.800000,0.800000
7.2850,nan,nan,nan,nan,0.800000,0.800000
7.2860,nan,nan,nan,nan,0.800000,0.800000
7.2870,nan,nan,nan,nan,0.800000,0.800000
7.2880,nan,nan,nan,nan,0.800000,0.800000
7.2890,nan,nan,nan,nan,0.800000,0.800000
7.2900,nan,nan,nan,nan,0.800000,0.800000
7.2910,nan,nan,nan,nan,0.800000,0.800000
7.2920,nan,nan,nan,nan,0.800000,0.800000
7.2930,nan,nan,nan,nan,0.800000,0.800000
7.2940,nan,nan,nan,nan,0.800000,0.800000
7.2950,nan,nan,nan,nan,0.800000,0.800000
7.2960,nan,nan,nan,nan,0.800000,0.800000
7.2970,nan,nan,nan,nan,0.800000,0.800000
7.2980,nan,nan,nan,nan,0.800000,0.800000
7.2990,nan,nan,nan,nan,0.800000,0.800000
7.3000,nan,nan,nan,nan,0.800000,0.800000
7.3010,nan,nan,nan,nan,0.800000,0.800000
7.3020,nan,nan,nan,nan,0.800000,0.800000
7.3030,nan,nan,nan,nan,0.800000,0.800000
7.3040,nan,nan,nan,nan,0.800000,0.800000
7.3050,nan,nan,nan,nan,0.800000,0.800000
7.3060,nan,nan,nan,nan,0.800000,0.800000
7.3070,nan,nan,nan,nan,0.800000,0.800000
7.3080,nan,nan,nan,nan,0.800000,0.800000
7.3090,nan,nan,nan,nan,0.800000,0.800000
7.3100,nan,nan,nan,nan,0.800000,0.800000
7.3110,nan,nan,nan,nan,0.800000,0.800000
7.3120,nan,nan,nan,nan,0.800000,0.800000
7.3130,nan,nan,nan,nan,0.800000,0.800000
7.3140,nan,nan,nan,nan,0.800000,0.800000
7.3150,nan,nan,nan,nan,0.800000,0.800000
7.3160,nan,nan,nan,nan,0.800000,0.800000
7.3170,nan,nan,nan,nan,0.800000,0.800000
7.3180,nan,nan,nan,nan,0.800000,0.800000
7.3190,nan,nan,nan,nan,0.800000,0.800000
7.3200,nan,nan,nan,nan,0.800000,0.800000
7.3210,nan,nan,nan,nan,0.800000,0.800000
7.3220,nan,nan,nan,nan,0.800000,0.800000
7.3230,nan,nan,nan,nan,0.800000,0.800000
7.3240,nan,nan,nan,nan,0.800000,0.800000
7.3250,nan,nan,nan,nan,0.800000,0.800000
7.3260,nan,nan,nan,nan,0.800000,0.800000
7.3270,nan,nan,nan,nan,0.800000,0.800000
7.3280,nan,nan,nan,nan,0.800000,0.800000
7.3290,nan,nan,nan,nan,0.800000,0.800000
7.3300,nan,nan,nan,nan,0.800000,0.800000
7.3310,nan,nan,nan,nan,0.800000,0.800000
7.3320,nan,nan,nan,nan,0.800000,0.800000
7.3330,nan,nan,nan,nan,0.800000,0.800000
7.3340,nan,nan,nan,nan,0.800000,0.800000
7.3350,nan,nan,nan,nan,0.800000,0.800000
7.3360,nan,nan,nan,nan,0.800000,0.800000
7.3370,nan,nan,nan,nan,0.800000,0.800000
7.3380,nan,nan,nan,nan,0.800000,0.800000
7.3390,nan,nan,nan,nan,0.800000,0.800000
7.3400,nan,nan,nan,nan,0.800000,0.800000
7.3410,nan,nan,nan,nan,0.800000,0.800000
7.3420,nan,nan,nan,nan,0.800000,0.800000
7.3430,nan,nan,nan,nan,0.800000,0.800000
